Column1,road_code,road_name,serial_number,si_do
84942,3.01704E+11,언목재길,0,대전광역시
84943,3.01704E+11,언목재길,1,대전광역시
84944,3.01704E+11,언목재길,2,대전광역시
84945,3.01704E+11,영골길,0,대전광역시
84946,3.01704E+11,영골길,1,대전광역시
84947,3.01704E+11,오량1길,0,대전광역시
84948,3.01704E+11,오량1길,1,대전광역시
84949,3.01704E+11,오량2길,0,대전광역시
84950,3.01704E+11,오량2길,1,대전광역시
84951,3.01704E+11,오량3길,0,대전광역시
84952,3.01704E+11,오량3길,1,대전광역시
84953,3.01704E+11,오량4길,0,대전광역시
84954,3.01704E+11,오량4길,1,대전광역시
84955,3.01704E+11,오량5길,0,대전광역시
84956,3.01704E+11,오량5길,1,대전광역시
84957,3.01704E+11,오량6길,0,대전광역시
84958,3.01704E+11,오량6길,1,대전광역시
84959,3.01704E+11,오룡길,0,대전광역시
84960,3.01704E+11,오룡길,1,대전광역시
84961,3.01704E+11,외금곡길,0,대전광역시
84962,3.01704E+11,외금곡길,1,대전광역시
84963,3.01704E+11,요골길,0,대전광역시
84964,3.01704E+11,요골길,1,대전광역시
84965,3.01704E+11,요골길,2,대전광역시
84966,3.01704E+11,용바위길,0,대전광역시
84967,3.01704E+11,용바위길,1,대전광역시
84968,3.01704E+11,용바위길,2,대전광역시
84969,3.01704E+11,용화1길,0,대전광역시
84970,3.01704E+11,용화1길,1,대전광역시
84971,3.01704E+11,용화2길,0,대전광역시
84972,3.01704E+11,용화2길,1,대전광역시
84973,3.01704E+11,용화3길,0,대전광역시
84974,3.01704E+11,용화3길,1,대전광역시
84975,3.01704E+11,용화4길,0,대전광역시
84976,3.01704E+11,용화4길,1,대전광역시
84977,3.01704E+11,용화5길,0,대전광역시
84978,3.01704E+11,용화5길,1,대전광역시
84979,3.01704E+11,용화6길,0,대전광역시
84980,3.01704E+11,용화6길,1,대전광역시
84981,3.01704E+11,용화7길,0,대전광역시
84982,3.01704E+11,용화7길,1,대전광역시
84983,3.01704E+11,우명길,0,대전광역시
84984,3.01704E+11,우명길,1,대전광역시
84985,3.01704E+11,원매노길,0,대전광역시
84986,3.01704E+11,원매노길,1,대전광역시
84987,3.01704E+11,원정길,0,대전광역시
84988,3.01704E+11,원정길,1,대전광역시
84989,3.01704E+11,월드컵대로484번길,0,대전광역시
84990,3.01704E+11,월드컵대로484번길,1,대전광역시
84991,3.01704E+11,월드컵대로484번안길,0,대전광역시
84992,3.01704E+11,월드컵대로484번안길,1,대전광역시
84993,3.01704E+11,월평동로26번길,0,대전광역시
84994,3.01704E+11,월평동로26번길,1,대전광역시
84995,3.01704E+11,월평로13번길,0,대전광역시
84996,3.01704E+11,월평로13번길,1,대전광역시
84997,3.01704E+11,월평로14번길,0,대전광역시
84998,3.01704E+11,월평로14번길,1,대전광역시
84999,3.01704E+11,월평로27번길,0,대전광역시
85000,3.01704E+11,월평로27번길,1,대전광역시
85001,3.01704E+11,월평로31번길,0,대전광역시
85002,3.01704E+11,월평로31번길,1,대전광역시
85003,3.01704E+11,월평로33번길,0,대전광역시
85004,3.01704E+11,월평로33번길,1,대전광역시
85005,3.01704E+11,월평로34번길,0,대전광역시
85006,3.01704E+11,월평로34번길,1,대전광역시
85007,3.01704E+11,월평로37번길,0,대전광역시
85008,3.01704E+11,월평로37번길,1,대전광역시
85009,3.01704E+11,월평로48번길,0,대전광역시
85010,3.01704E+11,월평로48번길,1,대전광역시
85011,3.01704E+11,월평로87번길,0,대전광역시
85012,3.01704E+11,월평로87번길,1,대전광역시
85013,3.01704E+11,월평로90번길,0,대전광역시
85014,3.01704E+11,월평로90번길,1,대전광역시
85015,3.01704E+11,월평로94번길,0,대전광역시
85016,3.01704E+11,월평로94번길,1,대전광역시
85017,3.01704E+11,월평새뜸로20번길,0,대전광역시
85018,3.01704E+11,월평새뜸로20번길,1,대전광역시
85019,3.01704E+11,월평새뜸로4번길,0,대전광역시
85020,3.01704E+11,월평새뜸로4번길,1,대전광역시
85021,3.01704E+11,월평새뜸로8번길,0,대전광역시
85022,3.01704E+11,월평새뜸로8번길,1,대전광역시
85023,3.01704E+11,월평서로25번길,0,대전광역시
85024,3.01704E+11,월평서로25번길,1,대전광역시
85025,3.01704E+11,월평서로6번길,0,대전광역시
85026,3.01704E+11,월평서로6번길,1,대전광역시
85027,3.01704E+11,월평중로13번길,0,대전광역시
85028,3.01704E+11,월평중로13번길,1,대전광역시
85029,3.01704E+11,월평중로14번길,0,대전광역시
85030,3.01704E+11,월평중로14번길,1,대전광역시
85031,3.01704E+11,월평중로24번길,0,대전광역시
85032,3.01704E+11,월평중로24번길,1,대전광역시
85033,3.01704E+11,월평중로3번길,0,대전광역시
85034,3.01704E+11,월평중로3번길,1,대전광역시
85035,3.01704E+11,월평중로4번길,0,대전광역시
85036,3.01704E+11,월평중로4번길,1,대전광역시
85037,3.01704E+11,월평중로4번길,2,대전광역시
85038,3.01704E+11,유등로17번길,0,대전광역시
85039,3.01704E+11,유등로17번길,1,대전광역시
85040,3.01704E+11,유등로431번길,0,대전광역시
85041,3.01704E+11,유등로431번길,1,대전광역시
85042,3.01704E+11,유등로43번길,0,대전광역시
85043,3.01704E+11,유등로43번길,1,대전광역시
85044,3.01704E+11,유등로465번길,0,대전광역시
85045,3.01704E+11,유등로465번길,1,대전광역시
85046,3.01704E+11,유등로483번길,0,대전광역시
85047,3.01704E+11,유등로483번길,1,대전광역시
85048,3.01704E+11,유등로505번길,0,대전광역시
85049,3.01704E+11,유등로505번길,1,대전광역시
85050,3.01704E+11,유등로655번길,0,대전광역시
85051,3.01704E+11,유등로655번길,1,대전광역시
85052,3.01704E+11,유등로65번길,0,대전광역시
85053,3.01704E+11,유등로65번길,1,대전광역시
85054,3.01704E+11,유등로661번길,0,대전광역시
85055,3.01704E+11,유등로661번길,1,대전광역시
85056,3.01704E+11,유등로669번길,0,대전광역시
85057,3.01704E+11,유등로669번길,1,대전광역시
85058,3.01704E+11,유천동길,0,대전광역시
85059,3.01704E+11,유천동길,1,대전광역시
85060,3.01704E+11,장전길,0,대전광역시
85061,3.01704E+11,장전길,1,대전광역시
85062,3.01704E+11,적십자길,0,대전광역시
85063,3.01704E+11,적십자길,1,대전광역시
85064,3.01704E+11,정각길,0,대전광역시
85065,3.01704E+11,정각길,1,대전광역시
85066,3.01704E+11,정림동로19번길,0,대전광역시
85067,3.01704E+11,정림동로19번길,1,대전광역시
85068,3.01704E+11,정림동로20번길,0,대전광역시
85069,3.01704E+11,정림동로20번길,1,대전광역시
85070,3.01704E+11,정림동로30번길,0,대전광역시
85071,3.01704E+11,정림동로30번길,1,대전광역시
85072,3.01704E+11,정림동로5번길,0,대전광역시
85073,3.01704E+11,정림동로5번길,1,대전광역시
85074,3.01704E+11,정림동로7번길,0,대전광역시
85075,3.01704E+11,정림동로7번길,1,대전광역시
85076,3.01704E+11,정림로10번길,0,대전광역시
85077,3.01704E+11,정림로10번길,1,대전광역시
85078,3.01704E+11,정림로24번길,0,대전광역시
85079,3.01704E+11,정림로24번길,1,대전광역시
85080,3.01704E+11,정림로65번길,0,대전광역시
85081,3.01704E+11,정림로65번길,1,대전광역시
85082,3.01704E+11,정림로66번길,0,대전광역시
85083,3.01704E+11,정림로66번길,1,대전광역시
85084,3.01704E+11,정림로70번길,0,대전광역시
85085,3.01704E+11,정림로70번길,1,대전광역시
85086,3.01704E+11,정림로74번길,0,대전광역시
85087,3.01704E+11,정림로74번길,1,대전광역시
85088,3.01704E+11,정림로77번길,0,대전광역시
85089,3.01704E+11,정림로77번길,1,대전광역시
85090,3.01704E+11,정림서로138번길,0,대전광역시
85091,3.01704E+11,정림서로138번길,1,대전광역시
85092,3.01704E+11,정림서로1번길,0,대전광역시
85093,3.01704E+11,정림서로1번길,1,대전광역시
85094,3.01704E+11,정림서로1번길,2,대전광역시
85095,3.01704E+11,정방길,0,대전광역시
85096,3.01704E+11,정방길,1,대전광역시
85097,3.01704E+11,제비네10길,0,대전광역시
85098,3.01704E+11,제비네10길,1,대전광역시
85099,3.01704E+11,제비네11길,0,대전광역시
85100,3.01704E+11,제비네11길,1,대전광역시
85101,3.01704E+11,제비네12길,0,대전광역시
85102,3.01704E+11,제비네12길,1,대전광역시
85103,3.01704E+11,제비네1길,0,대전광역시
85104,3.01704E+11,제비네1길,1,대전광역시
85105,3.01704E+11,제비네2길,0,대전광역시
85106,3.01704E+11,제비네2길,1,대전광역시
85107,3.01704E+11,제비네3길,0,대전광역시
85108,3.01704E+11,제비네3길,1,대전광역시
85109,3.01704E+11,제비네4길,0,대전광역시
85110,3.01704E+11,제비네4길,1,대전광역시
85111,3.01704E+11,제비네5길,0,대전광역시
85112,3.01704E+11,제비네5길,1,대전광역시
85113,3.01704E+11,제비네6길,0,대전광역시
85114,3.01704E+11,제비네6길,1,대전광역시
85115,3.01704E+11,제비네7길,0,대전광역시
85116,3.01704E+11,제비네7길,1,대전광역시
85117,3.01704E+11,제비네8길,0,대전광역시
85118,3.01704E+11,제비네8길,1,대전광역시
85119,3.01704E+11,제비네9길,0,대전광역시
85120,3.01704E+11,제비네9길,1,대전광역시
85121,3.01704E+11,조달청길,0,대전광역시
85122,3.01704E+11,조달청길,1,대전광역시
85123,3.01704E+11,조련길,0,대전광역시
85124,3.01704E+11,조련길,1,대전광역시
85125,3.01704E+11,중반1길,0,대전광역시
85126,3.01704E+11,중반1길,1,대전광역시
85127,3.01704E+11,중반2길,0,대전광역시
85128,3.01704E+11,중반2길,1,대전광역시
85129,3.01704E+11,중반3길,0,대전광역시
85130,3.01704E+11,중반3길,1,대전광역시
85131,3.01704E+11,중반4길,0,대전광역시
85132,3.01704E+11,중반4길,1,대전광역시
85133,3.01704E+11,중반5길,0,대전광역시
85134,3.01704E+11,중반5길,1,대전광역시
85135,3.01704E+11,중반6길,0,대전광역시
85136,3.01704E+11,중반6길,1,대전광역시
85137,3.01704E+11,중반7길,0,대전광역시
85138,3.01704E+11,중반7길,1,대전광역시
85139,3.01704E+11,중반8길,0,대전광역시
85140,3.01704E+11,중반8길,1,대전광역시
85141,3.01704E+11,중반9길,0,대전광역시
85142,3.01704E+11,중반9길,1,대전광역시
85143,3.01704E+11,증촌1길,0,대전광역시
85144,3.01704E+11,증촌1길,1,대전광역시
85145,3.01704E+11,증촌2길,0,대전광역시
85146,3.01704E+11,증촌2길,1,대전광역시
85147,3.01704E+11,증촌2길,2,대전광역시
85148,3.01704E+11,청사로123번길,0,대전광역시
85149,3.01704E+11,청사로123번길,1,대전광역시
85150,3.01704E+11,큰마을3길,0,대전광역시
85151,3.01704E+11,큰마을3길,1,대전광역시
85152,3.01704E+11,큰마을4길,0,대전광역시
85153,3.01704E+11,큰마을4길,1,대전광역시
85154,3.01704E+11,큰마을5길,0,대전광역시
85155,3.01704E+11,큰마을5길,1,대전광역시
85156,3.01704E+11,큰마을5길,2,대전광역시
85157,3.01704E+11,탄방로7번길,0,대전광역시
85158,3.01704E+11,탄방로7번길,1,대전광역시
85159,3.01704E+11,토옥골길,0,대전광역시
85160,3.01704E+11,토옥골길,1,대전광역시
85161,3.01704E+11,한밭대로570번길,0,대전광역시
85162,3.01704E+11,한밭대로570번길,1,대전광역시
85163,3.01704E+11,한밭대로592번길,0,대전광역시
85164,3.01704E+11,한밭대로592번길,1,대전광역시
85165,3.01704E+11,한밭대로596번길,0,대전광역시
85166,3.01704E+11,한밭대로596번길,1,대전광역시
85167,3.01704E+11,한밭대로600번길,0,대전광역시
85168,3.01704E+11,한밭대로600번길,1,대전광역시
85169,3.01704E+11,한밭대로602번길,0,대전광역시
85170,3.01704E+11,한밭대로602번길,1,대전광역시
85171,3.01704E+11,한밭대로608번길,0,대전광역시
85172,3.01704E+11,한밭대로608번길,1,대전광역시
85173,3.01704E+11,한밭대로612번길,0,대전광역시
85174,3.01704E+11,한밭대로612번길,1,대전광역시
85175,3.01704E+11,한밭대로656번길,0,대전광역시
85176,3.01704E+11,한밭대로656번길,1,대전광역시
85177,3.01704E+11,한밭대로707번길,0,대전광역시
85178,3.01704E+11,한밭대로707번길,1,대전광역시
85179,3.01704E+11,황골길,0,대전광역시
85180,3.01704E+11,황골길,1,대전광역시
85181,3.01704E+11,황골길,2,대전광역시
85182,3.01704E+11,후곡길,0,대전광역시
85183,3.01704E+11,후곡길,1,대전광역시
85184,3.01704E+11,흑석1길,0,대전광역시
85185,3.01704E+11,흑석1길,1,대전광역시
85186,3.01704E+11,흑석2길,0,대전광역시
85187,3.01704E+11,흑석2길,1,대전광역시
85188,3.01704E+11,흑석3길,0,대전광역시
85189,3.01704E+11,흑석3길,1,대전광역시
85190,3.01704E+11,흑석4길,0,대전광역시
85191,3.01704E+11,흑석4길,1,대전광역시
85192,3.01704E+11,둔산로101번길,0,대전광역시
85193,3.01704E+11,둔산로101번길,1,대전광역시
85194,3.01704E+11,문정로60번길,0,대전광역시
85195,3.01704E+11,문정로60번길,1,대전광역시
85196,3.01704E+11,둔산서로10번길,0,대전광역시
85197,3.01704E+11,도림4길,0,대전광역시
85198,3.01704E+11,도림4길,1,대전광역시
85199,3.01704E+11,도림4길,2,대전광역시
85200,3.01704E+11,배재로46번길,0,대전광역시
85201,3.01704E+11,배재로46번길,1,대전광역시
85202,3.01704E+11,도솔로39번길,0,대전광역시
85203,3.01704E+11,도솔로39번길,1,대전광역시
85204,3.01704E+11,배재로54번길,0,대전광역시
85205,3.01704E+11,배재로54번길,1,대전광역시
85206,3.01704E+11,도솔로45번길,0,대전광역시
85207,3.01704E+11,도솔로45번길,1,대전광역시
85208,3.01704E+11,관저남로25번길,0,대전광역시
85209,3.01704E+11,관저남로25번길,1,대전광역시
85210,3.01704E+11,관저북로51번길,0,대전광역시
85211,3.01704E+11,관저북로51번길,1,대전광역시
85212,3.01704E+11,구봉로131번길,0,대전광역시
85213,3.01704E+11,구봉로131번길,1,대전광역시
85214,3.01704E+11,도안동로11번길,0,대전광역시
85215,3.01704E+11,도안동로11번길,1,대전광역시
85216,3.01704E+11,도안동로12번길,0,대전광역시
85217,3.01704E+11,도안동로12번길,1,대전광역시
85218,3.01704E+11,도안동로31번길,0,대전광역시
85219,3.01704E+11,도안동로31번길,1,대전광역시
85220,3.01704E+11,용소로12번길,0,대전광역시
85221,3.01704E+11,용소로12번길,1,대전광역시
85222,3.01704E+11,용소로39번길,0,대전광역시
85223,3.01704E+11,용소로39번길,1,대전광역시
85224,3.01704E+11,용소로40번길,0,대전광역시
85225,3.01704E+11,용소로40번길,1,대전광역시
85226,3.01704E+11,용소로43번길,0,대전광역시
85227,3.01704E+11,용소로43번길,1,대전광역시
85228,3.01704E+11,용소로44번길,0,대전광역시
85229,3.01704E+11,용소로44번길,1,대전광역시
85230,3.01704E+11,용소로46번길,0,대전광역시
85231,3.01704E+11,용소로46번길,1,대전광역시
85232,3.01704E+11,용소로49번길,0,대전광역시
85233,3.01704E+11,용소로49번길,1,대전광역시
85234,3.01704E+11,용소로50번길,0,대전광역시
85235,3.01704E+11,용소로50번길,1,대전광역시
85236,3.01704E+11,용소로54번길,0,대전광역시
85237,3.01704E+11,용소로54번길,1,대전광역시
85238,3.01704E+11,용소로58번길,0,대전광역시
85239,3.01704E+11,용소로58번길,1,대전광역시
85240,3.01704E+11,용소로60번길,0,대전광역시
85241,3.01704E+11,용소로60번길,1,대전광역시
85242,3.01704E+11,원도안로179번길,0,대전광역시
85243,3.01704E+11,원도안로179번길,1,대전광역시
85244,3.01704E+11,원도안로207번길,0,대전광역시
85245,3.01704E+11,원도안로207번길,1,대전광역시
85246,3.01704E+11,원도안로224번길,0,대전광역시
85247,3.01704E+11,원도안로224번길,1,대전광역시
85248,3.01704E+11,원도안로224번안길,0,대전광역시
85249,3.01704E+11,원도안로224번안길,1,대전광역시
85250,3.01704E+11,원도안로241번길,0,대전광역시
85251,3.01704E+11,원도안로241번길,1,대전광역시
85252,3.01704E+11,원도안로242번길,0,대전광역시
85253,3.01704E+11,원도안로242번길,1,대전광역시
85254,3.01704E+11,원도안로257번길,0,대전광역시
85255,3.01704E+11,원도안로257번길,1,대전광역시
85256,3.01704E+11,원도안로25번길,0,대전광역시
